285636,285636
285636,306986
285636,301565
285126,285126
285126,288813
285126,286837
282459,282459
282459,282459
282459,282459
282459,283476
282459,285401
282341,282341
279943,279943
279943,282213
279943,279943
279943,284381
279943,290445
279943,280983
279943,279943
279943,283815
279943,292327
279943,290218
279943,287610
279943,279943
278707,278707
278707,282155
278211,278211
278211,283237
278211,282692
278211,279909
278211,284123
278211,281841
278211,286247
278188,278188
278055,278055
278055,282397
273122,273122
273122,287644
273122,282520
273122,289023
273122,274574
273122,275560
273122,273122
273122,273668
273122,273122
273122,277061
273122,276593
273122,275871
273122,273122
273122,277900
273122,288432
273122,297329
273122,273122
273122,277160
273122,284490
273122,280030
273122,275035
273122,285797
273122,274055
273122,274399
273122,273122
273122,283915
273122,273122
273122,279738
273122,296667
273122,273122
273122,282060
273122,273122
273122,273122
273122,283880
273122,277536
273122,273754
273122,273122
273122,278342
273122,273736
273122,273302
273122,273122
271526,271526
271526,271526
271526,283886
271526,281738
271526,272033
271526,276507
271526,275848
271526,289121
271526,285632
271526,283125
271526,281635
271526,293349
271526,281694
271526,272435
271243,271243
271243,280577
271243,282018
271243,279929
271243,273985
271243,291921
271243,276730
271243,284168
271243,283823
271243,277219
271243,272658
271243,271542
271243,271243
271243,279043
271243,281126
271243,272339
271243,278857
271243,271243
271243,274207
271243,271243
271205,271205
271205,271330
271205,282814
271205,273226
271205,281093
271205,271906
271205,273008
271205,271575
271205,271205
271205,290338
271205,275745
271205,271205
271205,276715
271205,281978
271205,283705
271205,277004
271205,271205
271205,278843
271205,273452
271205,282703
271205,271205
271205,285720
271205,275586
271205,276103
271205,280083
270873,270873
270873,278712
270873,271419
270873,270873
270873,271906
270873,277790
270873,272070
270873,270873
270873,284515
270873,276626
270873,275391
270873,271317
270873,271811
270873,283206
270873,283651
270873,270873
270873,270873
270873,287909
270873,271731
270873,273951
270873,275721
270873,282420
270873,286813
270873,283151
270873,277387
270873,277641
270873,272856
270873,271179
270873,273489
270873,270873
270873,278405
270873,279252
270873,276102
270873,286064
270873,270873
270873,272300
270873,275225
270873,278847
269688,269688
269688,269688
269688,275169
269688,276496
269225,269225
269225,278225
269188,269188
269188,276715
269188,282370
269188,269188
269188,269188
269188,269188
269188,276043
