216321,218665
216321,216321
215022,215022
215022,215677
215022,216550
215022,217008
214163,214163
213631,213631
213631,213631
213461,213461
212853,212853
212853,212853
212853,215832
212853,213212
212853,227404
212853,212853
212853,214426
212853,212853
212639,212639
212639,213886
211515,211515
211515,211658
211515,214537
211515,212652
211515,211515
211515,215259
210896,210896
210896,211545
210896,219411
210896,214813
210334,210334
209682,209682
209682,212869
209682,212670
209682,214026
209682,211130
209682,214257
209682,212677
209682,209682
209682,209682
209682,212322
209682,210422
209682,209682
209682,212656
209682,211327
209682,211318
209682,216049
209682,211567
209682,209814
209682,223570
209349,209349
209349,212691
209349,213904
209349,209349
209311,209311
209311,210472
209311,209396
209311,210116
209311,211315
209035,209035
209035,211584
209035,209722
209035,209035
209035,209035
209035,209035
209035,209072
209035,211475
209035,212293
209035,209035
209035,209035
209035,215003
209035,211257
209035,211316
209035,211752
209035,209035
209035,211882
209035,211042
209035,211724
209035,209480
209035,209060
208385,208385
208385,210174
208385,211244
208385,212348
208385,211414
208385,208385
208385,214826
208385,220190
208303,208303
208303,208303
208303,208597
208042,208042
208042,210132
208042,211959
208042,208584
208042,210243
208042,208952
208026,208026
208026,209032
208026,209481
208026,212460
208026,210732
208026,208884
208026,208179
208026,212655
208026,210642
208026,210026
208026,211720
208026,208026
208026,208271
208026,209877
208026,209507
208026,210410
208026,210831
208026,210213
208026,209592
208026,209752
207989,207989
207989,208145
207989,210202
207989,207989
207989,209866
207989,210450
207989,213844
207989,208289
207989,212998
207989,209758
207989,210725
207989,211488
207989,212958
207989,208515
207989,210402
207989,213452
207989,209836
207989,210744
207989,210244
207989,214359
207989,211799
207989,209550
207989,208327
207989,211102
207989,210342
207989,209183
207989,211752
207989,211606
207989,209245
207989,208145
207989,208500
207989,207989
207989,209786
207989,208874
207989,209054
207989,212321
207989,213513
207989,207989
207989,211293
207989,209226
207989,209409
207989,208167
207989,215119
207989,213178
207929,207929
207929,212128
207929,210506
207929,213567
207929,207929
207929,208664
207929,208964
207929,207929
207929,208269
207929,208458
207929,210418
207929,208163
207929,207929
207929,209810
207929,209127
207929,208110
207929,208681
207929,209496
207929,207929
207929,209382
207929,215022
207929,207947
207929,212182
207929,210240
207929,208246
207929,208434
207929,209153
207929,208130
207929,211420
207929,209837
207832,207832
207832,208729
207832,209473
207832,211930
207832,208351
207832,211107
207832,208042
207832,211669
207832,209266
207832,215321
207832,210870
207832,208868
207832,208452
207832,215023
207832,212510
207832,215518
207832,218919
207832,209307
207832,210668
207832,208276
207832,209961
207832,208639
207832,207832
207832,212167
207832,217000
207753,207753
207753,210592
207753,213799
207753,207753
207753,210607
207753,209411
207753,210358
207753,210186
207753,207753
207753,213048
207753,210957
207753,208570
207753,212257
207753,208165
207753,215407
207753,214333
207753,207753
207753,209402
207753,208611
207753,211726
207753,210186
207753,209075
207753,209092
207753,207753
207753,213715
207753,208425
207753,218007
207753,212958
207753,213880
207753,218893
207753,211300
207753,208644
207753,212711
207753,207788
207753,208532
207753,214461
207753,211772
207753,212349
207753,207753
207753,208391
207753,207753
207753,209113
207753,207856
207753,208765
207753,207753
207753,211586
207753,207753
207753,208548
207753,207753
207753,210838
207753,210414
207753,213706
207753,207753
207753,207753
207753,208300
207753,207753
207753,214862
207753,209711
207753,209551
207466,207466
207466,209503
207466,207794
207466,209751
207466,207466
207466,209455
207466,207785
207466,207949
207466,213257
207387,207387
207387,209284
207387,209265
207387,213866
207387,207387
207387,209311
207387,210473
207387,207387
207328,207328
207328,207328
207328,210268
207328,208048
207328,210649
207328,214050
207328,213864
207328,216494
207328,210590
207328,211632
207328,214604
207328,211159
207328,207328
207328,208353
207328,208382
207328,207328
207130,207130
207130,207813
207130,210903
207130,208340
207130,208613
207130,207130
207130,210306
207130,207130
207130,214774
207130,208278
207130,207130
207130,208982
207130,214539
207130,207406
207130,209085
207130,207951
207130,207763
207130,208832
207130,210560
207130,211514
207130,207130
207130,207233
207130,209060
207130,208260
207130,214023
207130,210790
207130,211158
206397,206397
206397,207175
206397,209188
206397,207836
206397,206698
206397,209169
206397,206397
206397,207710
206397,207139
206397,206621
206397,208665
206397,206397
206397,210637
206397,207514
206397,210537
206397,208015
206397,207171
206397,206397
206397,218961
206397,207544
206397,209719
206397,208873
206397,209611
206397,210072
206397,206397
206397,210548
206397,208792
206397,209072
206397,208235
206397,209076
206397,206397
206397,213296
206397,208346
206397,214903
206397,206397
206397,211448
206397,209863
206397,212646
206397,210797
206397,206397
206397,210556
206397,208986
206397,210767
206397,213612
206397,206397
206397,206673
206397,208125
206397,211906
206397,206397
206397,209693
206397,212209
206397,209004
206397,211993
206397,213611
206397,208612
206397,206899
206397,206397
206397,208658
206397,213552
206397,209990
206397,206397
206397,206397
206397,206397
206397,207362
206397,211104
206397,207175
206397,212232
206397,209114
206397,207608
206397,211931
206397,210039
206397,211939
206397,210835
206397,206397
206397,209921
206397,210870
206397,211573
206397,211260
206397,208564
206397,206397
206397,212209
206397,206397
206397,206397
206397,206899
206397,209737
206397,209393
206397,210076
206397,208454
206397,210107
206397,206438
206397,208731
206397,210786
206397,206397
206397,206397
206397,206397
206397,207314
206267,206267
206267,206466
206267,208771
206267,210505
206267,206267
206267,208018
206267,207831
206267,210062
206267,210476
206267,212401
206267,213952
206267,206568
206267,211120
206267,209211
206267,207366
206267,212842
206267,208051
206267,206321
206267,208592
206267,210368
206267,208978
206267,213812
205872,205872
205872,205872
205872,212243
205872,216186
205872,211355
205872,206356
205872,206553
205872,205872
205872,208370
205872,211895
205872,207596
205872,209540
205872,206334
205872,207692
205872,206849
205872,206184
205872,211619
205872,205872
205872,207405
205872,211682
205872,210759
205872,205874
205872,207440
205872,215291
205872,209514
205872,209511
205449,205449
205449,208253
205449,206666
205449,205449
205449,207347
205449,207746
205449,205494
205449,209145
205449,209309
205449,207929
205449,206740
205449,206139
205449,207841
205449,208228
205449,210739
205449,205449
205449,207125
205449,205804
205449,205449
205449,205574
205449,205449
205449,209848
205449,207157
205449,206182
205449,205449
205449,206836
205449,205449
205449,206175
205449,212966
205449,205769
205449,205449
205449,205449
205449,206064
205449,214692
205449,205449
205449,209522
205449,205449
205372,205372
